user_id,signup_date,plan_type,country,industry,acquisition_channel,signup_date_clean
2897,2024-07-29,paid,DE,Finance,referral,2024-07-29
2898,2024-02-17,paid,AU,Manufacturing,facebook,2024-02-17
2899,2024-03-23,free,US,Finance,facebook,2024-03-23
2900,,paid,DE,Healthcare,google,
2901,2024-04-11,free,FR,Tech,google,2024-04-11
2902,2024-03-28,paid,IN,Healthcare,referral,2024-03-28
2903,2024-02-10,free,CA,Finance,organic,2024-02-10
2904,2024-11-04,free,CA,Manufacturing,facebook,2024-11-04
2905,19-09-2024,paid,IN,Retail,referral,2024-09-19
2906,2024-06-25,paid,JP,Tech,facebook,2024-06-25
2907,2024-10-06,free,GB,Manufacturing,organic,2024-10-06
2908,2024-10-23,paid,GB,Healthcare,facebook,2024-10-23
2909,2024-02-18,free,CA,Finance,linkedin,2024-02-18
2910,2024-12-15,paid,AU,Manufacturing,referral,2024-12-15
2911,13-03-2024,paid,AU,Finance,google,2024-03-13
2912,2024-04-05,free,JP,Tech,facebook,2024-04-05
2913,2024-10-28,free,IN,Manufacturing,referral,2024-10-28
2914,2024-08-02,paid,FR,Tech,referral,2024-08-02
2915,2024-08-12,free,CA,Retail,facebook,2024-08-12
2916,02/28/2024,paid,US,Retail,google,2024-02-28
2917,,paid,JP,Manufacturing,google,
2918,,paid,AU,Retail,facebook,
2919,2024-03-01,paid,IN,Education,referral,2024-03-01
2920,2024-07-26,free,DE,Manufacturing,google,2024-07-26
2921,2024-07-11,free,AU,Finance,facebook,2024-07-11
2922,2024-06-27,paid,CA,Education,facebook,2024-06-27
2923,2024-07-06,paid,JP,Retail,facebook,2024-07-06
2924,2024-07-26,free,US,Finance,referral,2024-07-26
2925,2024-03-12,paid,US,Manufacturing,google,2024-03-12
2926,2024-10-12,paid,AU,Education,referral,2024-10-12
2927,2024-11-07,free,CA,Retail,linkedin,2024-11-07
2928,01/20/2024,free,IN,Retail,google,2024-01-20
2929,09-08-2024,paid,IN,Tech,referral,2024-08-09
2930,2024-11-27,paid,CA,Retail,google,2024-11-27
2931,2024-10-10,paid,GB,Manufacturing,linkedin,2024-10-10
2934,2024-04-10,free,FR,Tech,referral,2024-04-10
2935,2024-08-19,free,US,Finance,linkedin,2024-08-19
2936,2024-08-24,paid,US,Healthcare,linkedin,2024-08-24
2937,2024-11-15,paid,FR,Tech,unknown,2024-11-15
2938,2024-03-07,paid,JP,Retail,google,2024-03-07
2939,,paid,IN,Finance,google,
2940,2024-07-23,free,JP,Manufacturing,facebook,2024-07-23
2941,,free,CA,Finance,google,
2942,2024-07-03,paid,JP,Retail,referral,2024-07-03
2943,2024-01-20,paid,CA,Healthcare,referral,2024-01-20
2944,06/24/2024,free,US,Finance,referral,2024-06-24
2945,2024-10-30,paid,AU,Tech,organic,2024-10-30
2946,20-11-2024,paid,DE,Healthcare,referral,2024-11-20
2947,04/23/2024,free,IN,Manufacturing,google,2024-04-23
2948,2024-05-13,paid,JP,Finance,google,2024-05-13
2949,2024-06-21,free,JP,Manufacturing,referral,2024-06-21
2950,2024-10-21,free,GB,Tech,linkedin,2024-10-21
2951,2024-09-28,free,GB,Healthcare,linkedin,2024-09-28
2952,2024-09-15,paid,DE,Manufacturing,unknown,2024-09-15
2953,,paid,GB,Finance,linkedin,
2954,2024-10-13,paid,GB,Retail,facebook,2024-10-13
2955,2024-05-13,free,IN,Tech,organic,2024-05-13
2956,2024-10-22,paid,GB,Finance,referral,2024-10-22
2957,2024-01-25,paid,IN,Finance,facebook,2024-01-25
2958,2024-01-20,paid,FR,Manufacturing,linkedin,2024-01-20
2959,2024-05-30,paid,AU,Retail,referral,2024-05-30
2960,2024-03-29,paid,DE,Tech,facebook,2024-03-29
2961,2024-09-25,paid,FR,Education,google,2024-09-25
2962,,paid,IN,Tech,linkedin,
2963,11/25/2024,free,IN,Finance,facebook,2024-11-25
2964,2024-03-31,free,DE,Manufacturing,google,2024-03-31
2965,2024-08-30,free,CA,Manufacturing,linkedin,2024-08-30
2966,,free,AU,Finance,organic,
2967,2024-06-27,paid,IN,Manufacturing,linkedin,2024-06-27
2968,2024-08-07,paid,US,Education,organic,2024-08-07
2969,2024-05-23,paid,DE,Education,organic,2024-05-23
2970,21-06-2024,paid,DE,Manufacturing,organic,2024-06-21
2971,2024-10-28,paid,GB,Finance,referral,2024-10-28
2972,2024-05-27,free,US,Education,referral,2024-05-27
2973,07-08-2024,free,DE,Manufacturing,organic,2024-08-07
2974,,paid,JP,Healthcare,google,
2975,11/27/2024,free,FR,Finance,organic,2024-11-27
2976,2024-02-29,free,CA,Education,facebook,2024-02-29
2977,,free,DE,Education,organic,
2978,2024-11-20,free,DE,Education,referral,2024-11-20
2979,2024-09-23,paid,US,Healthcare,referral,2024-09-23
2980,19-12-2024,paid,DE,Healthcare,facebook,2024-12-19
2981,2024-05-29,free,IN,Retail,facebook,2024-05-29
2982,20-09-2024,paid,DE,Tech,linkedin,2024-09-20
2983,2024-02-05,free,DE,Retail,google,2024-02-05
2984,2024-02-24,free,AU,Healthcare,unknown,2024-02-24
2985,03/14/2024,paid,GB,Finance,google,2024-03-14
2986,2024-07-12,free,IN,Healthcare,google,2024-07-12
2987,2024-03-22,paid,JP,Manufacturing,referral,2024-03-22
2988,2024-08-29,paid,DE,Finance,google,2024-08-29
2989,2024-06-28,paid,IN,Manufacturing,linkedin,2024-06-28
2990,2024-09-04,free,DE,Retail,linkedin,2024-09-04
2991,2024-02-16,paid,FR,Education,google,2024-02-16
2992,2024-10-10,free,AU,Healthcare,facebook,2024-10-10
2993,13-08-2024,free,DE,Finance,linkedin,2024-08-13
2994,2024-04-20,free,CA,Healthcare,facebook,2024-04-20
2995,05-04-2024,paid,GB,Finance,referral,2024-04-05
2996,22-10-2024,free,AU,Healthcare,linkedin,2024-10-22
2997,28-03-2024,paid,CA,Education,facebook,2024-03-28
2998,2024-02-08,free,GB,Finance,google,2024-02-08
2999,2024-06-15,free,US,Finance,referral,2024-06-15
3000,2024-10-03,paid,CA,Retail,organic,2024-10-03
3001,2024-09-07,paid,JP,Tech,organic,2024-09-07
3002,2024-07-20,paid,AU,Education,google,2024-07-20
3003,10/22/2024,free,GB,Manufacturing,referral,2024-10-22
3004,11/05/2024,paid,GB,Healthcare,referral,2024-11-05
3005,2024-03-30,paid,CA,Finance,referral,2024-03-30
3006,2024-11-01,paid,JP,Healthcare,referral,2024-11-01
3007,2024-09-08,free,FR,Manufacturing,organic,2024-09-08
3008,2024-09-22,free,JP,Healthcare,facebook,2024-09-22
3009,2024-07-22,free,GB,Finance,referral,2024-07-22
3010,01/20/2024,paid,DE,Healthcare,facebook,2024-01-20
3011,12/17/2024,paid,AU,Healthcare,referral,2024-12-17
3012,2024-12-20,paid,JP,Education,linkedin,2024-12-20
3013,2024-04-04,free,CA,Retail,unknown,2024-04-04
3014,22-05-2024,paid,US,Education,linkedin,2024-05-22
3015,10/20/2024,free,DE,Education,linkedin,2024-10-20
3016,24-03-2024,free,CA,Finance,referral,2024-03-24
3017,2024-11-25,paid,FR,Manufacturing,facebook,2024-11-25
3018,,paid,GB,Healthcare,organic,
3019,2024-09-18,free,AU,Healthcare,google,2024-09-18
3020,2024-08-28,paid,GB,Education,organic,2024-08-28
3021,2024-02-28,free,DE,Manufacturing,referral,2024-02-28
3022,2024-04-16,paid,GB,Tech,linkedin,2024-04-16
3023,2024-12-04,free,FR,Education,linkedin,2024-12-04
3024,2024-07-25,free,DE,Education,facebook,2024-07-25
3025,2024-01-17,paid,AU,Tech,referral,2024-01-17
3026,2024-11-14,paid,CA,Finance,organic,2024-11-14
3027,2024-07-13,free,FR,Manufacturing,referral,2024-07-13
3028,12/06/2024,free,DE,Education,referral,2024-12-06
3029,2024-05-24,free,FR,Education,linkedin,2024-05-24
3030,2024-11-16,free,AU,Tech,organic,2024-11-16
3031,2024-03-09,free,CA,Finance,google,2024-03-09
3032,2024-10-29,paid,US,Manufacturing,linkedin,2024-10-29
3033,02/03/2024,free,JP,Retail,organic,2024-02-03
3034,2024-10-18,paid,US,Education,facebook,2024-10-18
3035,27-04-2024,paid,FR,Tech,linkedin,2024-04-27
3036,2024-07-02,paid,GB,Education,facebook,2024-07-02
3037,2024-03-07,free,GB,Education,linkedin,2024-03-07
3038,2024-01-14,free,IN,Healthcare,referral,2024-01-14
3039,2024-11-10,paid,CA,Education,organic,2024-11-10
3040,2024-11-02,free,JP,Manufacturing,facebook,2024-11-02
3041,2024-10-29,free,FR,Manufacturing,linkedin,2024-10-29
3042,2024-02-24,free,AU,Retail,unknown,2024-02-24
3043,2024-01-04,paid,GB,Healthcare,facebook,2024-01-04
3044,2024-03-04,paid,US,Healthcare,linkedin,2024-03-04
3045,2024-11-23,paid,AU,Education,unknown,2024-11-23
3046,2024-08-14,paid,AU,Education,linkedin,2024-08-14
3164,2024-12-31,free,CA,Tech,referral,2024-12-31
3047,29-03-2024,free,GB,Healthcare,google,2024-03-29
3048,2024-05-08,free,GB,Tech,google,2024-05-08
3049,,free,JP,Tech,google,
3050,2024-04-16,paid,US,Retail,facebook,2024-04-16
3051,2024-08-18,free,IN,Education,referral,2024-08-18
3052,2024-09-21,free,US,Manufacturing,linkedin,2024-09-21
3053,2024-12-09,free,GB,Tech,organic,2024-12-09
3054,2024-06-24,free,IN,Education,google,2024-06-24
3055,,free,CA,Retail,facebook,
3056,2024-04-27,paid,GB,Tech,facebook,2024-04-27
3057,2024-05-21,paid,AU,Manufacturing,facebook,2024-05-21
3058,2024-04-10,free,CA,Tech,unknown,2024-04-10
3059,2024-09-27,paid,AU,Education,organic,2024-09-27
3060,2024-01-16,paid,DE,Manufacturing,organic,2024-01-16
3061,2024-04-12,paid,GB,Healthcare,google,2024-04-12
3062,2024-07-20,paid,JP,Finance,organic,2024-07-20
3063,05/03/2024,paid,AU,Healthcare,google,2024-05-03
3064,,paid,JP,Manufacturing,organic,
3065,08-06-2024,free,CA,Healthcare,organic,2024-06-08
3066,2024-01-26,paid,US,Manufacturing,unknown,2024-01-26
3067,2024-01-20,free,US,Healthcare,organic,2024-01-20
3068,2024-10-09,paid,JP,Healthcare,google,2024-10-09
3069,,free,JP,Healthcare,linkedin,
3070,2024-01-22,free,GB,Tech,google,2024-01-22
3071,11/02/2024,paid,AU,Finance,linkedin,2024-11-02
3072,2024-09-09,free,DE,Healthcare,facebook,2024-09-09
3073,2024-12-16,paid,AU,Education,facebook,2024-12-16
3074,14-07-2024,paid,JP,Retail,google,2024-07-14
3075,2024-09-05,free,IN,Finance,linkedin,2024-09-05
3076,2024-08-11,paid,JP,Manufacturing,linkedin,2024-08-11
3077,28-02-2024,free,FR,Manufacturing,linkedin,2024-02-28
3078,2024-05-15,free,DE,Tech,facebook,2024-05-15
3079,2024-01-27,free,GB,Healthcare,google,2024-01-27
3080,01/29/2024,free,GB,Tech,referral,2024-01-29
3081,2024-11-17,free,FR,Tech,linkedin,2024-11-17
3082,2024-12-25,paid,IN,Finance,linkedin,2024-12-25
3083,12-02-2024,paid,JP,Tech,referral,2024-02-12
3084,06-02-2024,paid,FR,Education,google,2024-02-06
3085,2024-03-23,paid,DE,Tech,linkedin,2024-03-23
3086,2024-04-29,paid,JP,Education,google,2024-04-29
3087,2024-10-03,paid,CA,Manufacturing,linkedin,2024-10-03
3088,,paid,US,Retail,organic,
3089,04/02/2024,free,JP,Finance,linkedin,2024-04-02
3090,2024-02-16,free,JP,Education,organic,2024-02-16
3091,12/11/2024,free,FR,Tech,google,2024-12-11
3092,13-10-2024,paid,US,Tech,unknown,2024-10-13
3093,09-12-2024,free,GB,Finance,unknown,2024-12-09
3094,,free,GB,Finance,linkedin,
3095,2024-02-15,paid,JP,Manufacturing,facebook,2024-02-15
3096,,free,IN,Tech,facebook,
3097,12/11/2024,free,US,Education,referral,2024-12-11
3098,2024-06-30,paid,JP,Finance,facebook,2024-06-30
3099,01/24/2024,paid,AU,Education,organic,2024-01-24
3100,2024-10-06,paid,FR,Retail,facebook,2024-10-06
3101,2024-09-18,free,AU,Healthcare,facebook,2024-09-18
3102,2024-02-22,paid,GB,Retail,facebook,2024-02-22
3103,2024-11-18,free,US,Healthcare,linkedin,2024-11-18
3104,20-10-2024,paid,CA,Retail,referral,2024-10-20
3105,2024-12-22,paid,US,Manufacturing,google,2024-12-22
3106,2024-07-21,paid,DE,Tech,referral,2024-07-21
3107,2024-08-05,free,AU,Retail,organic,2024-08-05
3108,2024-02-27,free,DE,Finance,linkedin,2024-02-27
3109,2024-11-03,free,JP,Retail,linkedin,2024-11-03
3110,2024-04-29,free,JP,Manufacturing,facebook,2024-04-29
3111,2024-05-07,free,CA,Healthcare,facebook,2024-05-07
3112,2024-12-24,paid,US,Tech,organic,2024-12-24
3113,2024-05-14,paid,AU,Manufacturing,linkedin,2024-05-14
3115,,paid,CA,Manufacturing,referral,
3116,09/04/2024,free,GB,Manufacturing,linkedin,2024-09-04
3117,2024-05-12,free,IN,Education,google,2024-05-12
3118,01/02/2024,free,JP,Finance,google,2024-01-02
3119,2024-08-14,free,AU,Manufacturing,referral,2024-08-14
3120,2024-11-14,paid,US,Finance,unknown,2024-11-14
3121,2024-11-11,free,IN,Healthcare,google,2024-11-11
3122,2024-07-21,paid,FR,Retail,unknown,2024-07-21
3123,2024-06-08,paid,AU,Retail,organic,2024-06-08
3124,06/09/2024,free,FR,Education,google,2024-06-09
3125,2024-11-02,paid,GB,Tech,organic,2024-11-02
3126,07/14/2024,free,GB,Education,google,2024-07-14
3127,2024-08-04,paid,JP,Retail,facebook,2024-08-04
3128,2024-05-07,free,FR,Retail,google,2024-05-07
3129,2024-05-13,paid,CA,Manufacturing,organic,2024-05-13
3130,,paid,DE,Finance,google,
3131,2024-10-24,paid,DE,Education,google,2024-10-24
3132,2024-05-20,paid,JP,Finance,google,2024-05-20
3133,2024-01-26,free,DE,Tech,organic,2024-01-26
3134,2024-06-08,paid,DE,Healthcare,google,2024-06-08
3135,2024-01-15,paid,GB,Retail,referral,2024-01-15
3136,2024-04-08,free,FR,Education,referral,2024-04-08
3137,2024-07-08,paid,AU,Tech,organic,2024-07-08
3138,2024-04-04,paid,IN,Tech,facebook,2024-04-04
3139,2024-11-19,free,IN,Healthcare,referral,2024-11-19
3140,,paid,IN,Retail,linkedin,
3141,2024-03-01,paid,AU,Education,referral,2024-03-01
3142,2024-09-01,paid,CA,Education,linkedin,2024-09-01
3143,2024-11-09,free,AU,Finance,organic,2024-11-09
3144,2024-02-21,paid,JP,Tech,facebook,2024-02-21
3145,2024-11-23,free,AU,Education,linkedin,2024-11-23
3146,21-09-2024,paid,FR,Education,linkedin,2024-09-21
3147,2024-02-10,paid,JP,Manufacturing,referral,2024-02-10
3148,07-01-2024,free,FR,Education,linkedin,2024-01-07
3149,05/14/2024,paid,GB,Education,organic,2024-05-14
3150,26-02-2024,paid,FR,Healthcare,organic,2024-02-26
3151,2024-09-02,paid,DE,Retail,organic,2024-09-02
3152,,free,DE,Finance,referral,
3153,2024-09-20,free,AU,Healthcare,facebook,2024-09-20
3154,2024-05-09,paid,US,Tech,referral,2024-05-09
3155,,paid,DE,Retail,organic,
3156,2024-05-26,free,DE,Finance,referral,2024-05-26
3157,2024-02-09,free,DE,Retail,organic,2024-02-09
3158,2024-05-26,paid,GB,Education,google,2024-05-26
3159,2024-02-13,paid,US,Finance,google,2024-02-13
3160,2024-05-30,free,US,Retail,linkedin,2024-05-30
3161,04/08/2024,paid,AU,Education,facebook,2024-04-08
3162,02/07/2024,free,FR,Tech,google,2024-02-07
3163,2024-02-04,free,CA,Education,organic,2024-02-04
3165,09/14/2024,free,JP,Retail,referral,2024-09-14
3166,2024-06-05,free,IN,Education,linkedin,2024-06-05
3167,2024-07-21,free,CA,Education,referral,2024-07-21
3168,2024-03-29,paid,DE,Tech,google,2024-03-29
3169,01/28/2024,paid,CA,Finance,referral,2024-01-28
3170,2024-11-04,free,DE,Tech,google,2024-11-04
3171,2024-11-29,paid,CA,Finance,google,2024-11-29
3172,2024-03-04,paid,AU,Finance,facebook,2024-03-04
3173,2024-11-14,free,FR,Tech,linkedin,2024-11-14
3174,05-06-2024,free,IN,Manufacturing,organic,2024-06-05
3175,2024-08-18,free,IN,Education,google,2024-08-18
3176,2024-11-02,paid,US,Finance,linkedin,2024-11-02
3177,04/14/2024,paid,DE,Education,organic,2024-04-14
3178,2024-05-01,free,IN,Finance,referral,2024-05-01
3179,2024-09-12,free,JP,Tech,linkedin,2024-09-12
3180,2024-03-29,free,FR,Education,linkedin,2024-03-29
3181,2024-04-18,free,FR,Finance,linkedin,2024-04-18
3182,03/30/2024,free,AU,Tech,referral,2024-03-30
3183,2024-07-16,free,IN,Finance,unknown,2024-07-16
3184,2024-11-19,paid,FR,Retail,referral,2024-11-19
3185,2024-01-06,free,US,Retail,linkedin,2024-01-06
3186,2024-02-17,free,CA,Retail,facebook,2024-02-17
3187,2024-06-12,free,US,Finance,google,2024-06-12
3188,2024-01-25,free,US,Retail,referral,2024-01-25
3189,07/28/2024,free,US,Education,facebook,2024-07-28
3190,,free,CA,Retail,referral,
3191,25-07-2024,free,GB,Education,linkedin,2024-07-25
3192,22-05-2024,paid,DE,Finance,facebook,2024-05-22
3193,2024-06-18,paid,GB,Education,organic,2024-06-18
3194,2024-12-08,free,US,Manufacturing,google,2024-12-08
3195,20-07-2024,free,FR,Finance,google,2024-07-20
3196,25-04-2024,free,JP,Education,referral,2024-04-25
3197,2024-06-14,paid,DE,Retail,google,2024-06-14
3198,2024-09-24,free,US,Education,organic,2024-09-24
3199,2024-04-13,paid,AU,Retail,facebook,2024-04-13
3200,2024-08-23,paid,DE,Retail,facebook,2024-08-23
3201,2024-11-21,paid,CA,Finance,linkedin,2024-11-21
3202,2024-01-16,free,GB,Tech,facebook,2024-01-16
3203,2024-02-09,free,US,Tech,referral,2024-02-09
3204,2024-03-05,paid,AU,Education,organic,2024-03-05
3205,2024-07-02,free,DE,Healthcare,linkedin,2024-07-02
3206,,free,DE,Retail,referral,
3207,12-03-2024,paid,GB,Education,referral,2024-03-12
3208,2024-03-01,free,US,Manufacturing,referral,2024-03-01
3209,2024-09-06,free,JP,Education,google,2024-09-06
3210,2024-11-26,paid,GB,Finance,referral,2024-11-26
3211,2024-03-31,paid,CA,Retail,google,2024-03-31
3212,2024-02-08,paid,AU,Finance,facebook,2024-02-08
3213,16-05-2024,paid,US,Retail,google,2024-05-16
3214,09/05/2024,paid,FR,Finance,referral,2024-09-05
3215,2024-10-22,paid,DE,Retail,organic,2024-10-22
3216,2024-12-29,free,DE,Retail,organic,2024-12-29
3217,22-04-2024,paid,IN,Education,facebook,2024-04-22
3218,2024-08-23,paid,DE,Manufacturing,referral,2024-08-23
3219,2024-09-14,paid,CA,Retail,google,2024-09-14
3220,2024-05-23,free,JP,Education,organic,2024-05-23
3221,2024-08-19,paid,GB,Tech,linkedin,2024-08-19
3222,04-10-2024,paid,AU,Finance,referral,2024-10-04
3223,2024-01-31,free,JP,Retail,referral,2024-01-31
3224,09-07-2024,paid,GB,Healthcare,linkedin,2024-07-09
3225,2024-12-02,free,US,Manufacturing,organic,2024-12-02
3226,2024-07-04,paid,CA,Education,linkedin,2024-07-04
3227,2024-03-10,free,US,Tech,facebook,2024-03-10
3228,2024-12-14,paid,IN,Retail,google,2024-12-14
3229,2024-11-30,paid,DE,Healthcare,google,2024-11-30
3230,2024-12-23,free,DE,Tech,unknown,2024-12-23
3231,2024-07-30,paid,AU,Tech,organic,2024-07-30
3232,2024-05-11,free,US,Finance,linkedin,2024-05-11
3233,15-02-2024,free,US,Retail,referral,2024-02-15
3234,06/08/2024,free,FR,Finance,referral,2024-06-08
3235,2024-01-24,paid,FR,Retail,referral,2024-01-24
3236,2024-02-05,paid,FR,Healthcare,facebook,2024-02-05
3237,2024-05-03,paid,US,Finance,facebook,2024-05-03
3238,19-05-2024,paid,CA,Tech,referral,2024-05-19
3239,2024-10-07,paid,DE,Manufacturing,unknown,2024-10-07
3240,2024-09-14,free,AU,Retail,organic,2024-09-14
3241,14-07-2024,paid,DE,Healthcare,facebook,2024-07-14
3242,2024-10-03,paid,DE,Tech,facebook,2024-10-03
3243,2024-12-26,paid,IN,Manufacturing,google,2024-12-26
3244,2024-07-22,free,US,Retail,google,2024-07-22
3245,,paid,JP,Education,organic,
3246,,paid,JP,Finance,facebook,
3247,,free,CA,Healthcare,facebook,
3248,12-02-2024,paid,DE,Manufacturing,linkedin,2024-02-12
3249,2024-12-17,paid,CA,Finance,organic,2024-12-17
3250,2024-12-15,free,FR,Finance,organic,2024-12-15
3251,2024-07-26,free,FR,Retail,linkedin,2024-07-26
3252,2024-05-17,free,CA,Education,linkedin,2024-05-17
3253,2024-12-07,paid,DE,Education,google,2024-12-07
3254,2024-01-31,free,CA,Education,organic,2024-01-31
3255,2024-06-21,free,GB,Education,organic,2024-06-21
3256,2024-12-01,paid,DE,Education,linkedin,2024-12-01
3257,2024-06-22,paid,US,Tech,referral,2024-06-22
3258,2024-12-26,free,FR,Retail,referral,2024-12-26
3259,2024-10-29,free,FR,Tech,google,2024-10-29
3260,2024-02-03,paid,IN,Education,referral,2024-02-03
3261,2024-06-04,free,DE,Healthcare,referral,2024-06-04
3262,2024-10-23,free,IN,Retail,unknown,2024-10-23
3263,2024-08-07,paid,FR,Tech,unknown,2024-08-07
3264,2024-06-02,free,DE,Manufacturing,referral,2024-06-02
3265,2024-11-11,paid,DE,Retail,facebook,2024-11-11
3266,04-05-2024,paid,FR,Retail,google,2024-05-04
3267,,free,JP,Retail,linkedin,
3268,2024-09-06,free,IN,Manufacturing,referral,2024-09-06
3269,2024-10-07,paid,FR,Education,facebook,2024-10-07
3270,12/22/2024,paid,FR,Education,referral,2024-12-22
3271,2024-04-21,paid,GB,Finance,facebook,2024-04-21
3272,07/10/2024,paid,GB,Tech,google,2024-07-10
3273,2024-03-21,free,AU,Retail,referral,2024-03-21
3274,06/27/2024,free,FR,Retail,facebook,2024-06-27
3275,03/07/2024,free,US,Retail,unknown,2024-03-07
3276,2024-04-04,free,CA,Finance,organic,2024-04-04
3277,2024-06-06,free,FR,Education,organic,2024-06-06
3278,2024-10-19,paid,CA,Tech,facebook,2024-10-19
3279,,paid,DE,Finance,referral,
3280,2024-01-08,free,GB,Healthcare,referral,2024-01-08
3281,2024-04-22,free,CA,Healthcare,google,2024-04-22
3282,20-06-2024,paid,IN,Finance,google,2024-06-20
3283,2024-10-15,paid,CA,Finance,linkedin,2024-10-15
3284,2024-04-05,paid,FR,Healthcare,google,2024-04-05
3285,2024-01-24,paid,US,Finance,referral,2024-01-24
3286,2024-04-01,free,CA,Finance,linkedin,2024-04-01
3287,2024-09-23,paid,AU,Retail,google,2024-09-23
3288,2024-03-05,free,CA,Education,facebook,2024-03-05
3289,2024-04-25,free,JP,Healthcare,organic,2024-04-25
3290,2024-03-27,free,AU,Finance,google,2024-03-27
3291,2024-09-25,paid,US,Finance,google,2024-09-25
3292,,free,JP,Retail,facebook,
3293,2024-02-27,paid,CA,Retail,referral,2024-02-27
3294,2024-02-11,paid,IN,Education,facebook,2024-02-11
3295,2024-03-26,free,GB,Education,google,2024-03-26
3296,,paid,DE,Retail,referral,
3297,2024-12-24,paid,AU,Manufacturing,linkedin,2024-12-24
3298,17-09-2024,free,US,Tech,google,2024-09-17
3299,06/08/2024,free,IN,Retail,facebook,2024-06-08
3300,2024-09-01,free,AU,Retail,linkedin,2024-09-01
3301,2024-03-06,free,JP,Tech,organic,2024-03-06
3302,2024-03-20,paid,DE,Education,linkedin,2024-03-20
3303,2024-12-01,free,US,Tech,facebook,2024-12-01
3304,2024-07-03,free,US,Retail,linkedin,2024-07-03
3305,2024-11-17,free,IN,Education,facebook,2024-11-17
3306,2024-12-31,free,AU,Education,google,2024-12-31
3307,2024-09-11,free,CA,Retail,referral,2024-09-11
3308,2024-04-09,free,US,Finance,organic,2024-04-09
3309,06/20/2024,paid,FR,Manufacturing,referral,2024-06-20
3310,,free,JP,Manufacturing,referral,
