user_id,plan_start_date,plan_end_date,churned,mrr,plan_start_clean,plan_end_clean
2898,2024-01-22,06/15/2025,N,59,2024-01-22,2025-06-15
2899,2024-01-20,,Y,0,2024-01-20,
2900,2024-01-27,2025-08-19,Y,99,2024-01-27,2025-08-19
2901,2024-01-13,,Y,0,2024-01-13,
2902,2024-01-31,2025-06-24,Y,59,2024-01-31,2025-06-24
2903,2024-01-03,02/26/2025,Y,0,2024-01-03,2025-02-26
2904,2024-01-22,2025-12-12,N,0,2024-01-22,2025-12-12
2905,2024-01-19,,Y,49,2024-01-19,
2906,2024-01-01,,N,79,2024-01-01,
2907,2024-01-14,2025-11-04,Y,0,2024-01-14,2025-11-04
2908,2024-01-09,2025-02-02,N,99,2024-01-09,2025-02-02
2909,2024-01-26,,N,0,2024-01-26,
2910,2024-01-28,,Y,149,2024-01-28,
2911,2024-01-30,,N,99,2024-01-30,
2912,2024-01-05,08/02/2024,Y,0,2024-01-05,2024-08-02
2913,2024-01-15,2024-12-10,Y,0,2024-01-15,2024-12-10
2914,2024-01-17,2024-08-14,Y,39,2024-01-17,2024-08-14
2915,2024-01-06,2025-08-28,N,0,2024-01-06,2025-08-28
2916,2024-01-12,2025-04-06,Y,99,2024-01-12,2025-04-06
2917,2024-01-31,12/26/2024,Y,99,2024-01-31,2024-12-26
2918,2024-01-25,2026-01-14,Y,79,2024-01-25,2026-01-14
2919,2024-01-11,2025-10-02,Y,79,2024-01-11,2025-10-02
2920,2024-01-28,09/24/2024,Y,0,2024-01-28,2024-09-24
2921,,2024-10-27,Y,0,,2024-10-27
2922,2024-01-14,,N,99,2024-01-14,
2923,2024-01-27,04/21/2025,Y,59,2024-01-27,2025-04-21
2924,2024-01-01,05/25/2025,N,0,2024-01-01,2025-05-25
2925,2024-01-20,2025-07-13,N,39,2024-01-20,2025-07-13
2926,2024-01-01,,Y,39,2024-01-01,
2927,2024-01-24,,Y,0,2024-01-24,
2928,2024-01-18,2025-05-12,Y,0,2024-01-18,2025-05-12
2929,2024-01-20,2025-04-14,N,149,2024-01-20,2025-04-14
2930,2024-01-21,2025-11-11,Y,79,2024-01-21,2025-11-11
2931,2024-01-27,11/22/2024,N,99,2024-01-27,2024-11-22
2932,,,N,0,,
2933,2024-01-14,2025-08-06,Y,99,2024-01-14,2025-08-06
2934,2024-01-18,,N,0,2024-01-18,
2935,2024-01-01,,N,0,2024-01-01,
2936,2024-01-10,2025-02-03,Y,99,2024-01-10,2025-02-03
2937,,,Y,79,,
2938,2024-01-13,,Y,29,2024-01-13,
2939,2024-01-16,2024-11-11,N,59,2024-01-16,2024-11-11
2940,2024-01-25,,N,0,2024-01-25,
2941,2024-01-29,,N,0,2024-01-29,
2942,2024-01-02,,N,59,2024-01-02,
2943,2024-01-30,,Y,59,2024-01-30,
2944,2024-01-08,10/29/2025,Y,0,2024-01-08,2025-10-29
2945,2024-01-20,02/13/2025,N,79,2024-01-20,2025-02-13
2946,2024-01-02,12/27/2024,N,99,2024-01-02,2024-12-27
2947,2024-01-25,2024-07-23,N,0,2024-01-25,2024-07-23
2948,2024-01-23,2025-09-14,N,79,2024-01-23,2025-09-14
2949,2024-01-03,,Y,0,2024-01-03,
2950,2024-01-04,04/03/2024,Y,0,2024-01-04,2024-04-03
2951,2024-01-18,2025-03-13,Y,0,2024-01-18,2025-03-13
2952,2024-01-03,02/26/2025,N,59,2024-01-03,2025-02-26
2953,2024-01-07,2025-01-31,N,29,2024-01-07,2025-01-31
2954,,2024-11-26,N,39,,2024-11-26
2955,2024-01-12,,Y,0,2024-01-12,
2956,2024-01-16,2024-11-11,N,49,2024-01-16,2024-11-11
2957,2024-01-02,,Y,59,2024-01-02,
2958,2024-01-31,,Y,149,2024-01-31,
2959,2024-01-06,,N,59,2024-01-06,
2960,2024-01-29,2025-02-22,Y,99,2024-01-29,2025-02-22
2961,2024-01-16,,Y,29,2024-01-16,
2962,2024-01-02,2024-08-29,Y,79,2024-01-02,2024-08-29
2963,2024-01-26,01/20/2025,N,0,2024-01-26,2025-01-20
2964,2024-01-27,,N,0,2024-01-27,
2965,2024-01-06,,Y,0,2024-01-06,
2966,2024-01-03,,N,0,2024-01-03,
2967,2024-01-04,2025-02-27,Y,49,2024-01-04,2025-02-27
2968,2024-01-18,2024-04-17,N,39,2024-01-18,2024-04-17
2969,2024-01-07,2024-09-03,N,59,2024-01-07,2024-09-03
2970,2024-01-26,01/20/2025,N,39,2024-01-26,2025-01-20
2971,2024-01-24,06/17/2025,N,29,2024-01-24,2025-06-17
2972,2024-01-23,2024-07-21,N,0,2024-01-23,2024-07-21
2973,2024-01-10,03/05/2025,Y,0,2024-01-10,2025-03-05
2974,2024-01-15,09/06/2025,Y,99,2024-01-15,2025-09-06
2975,2024-01-12,12/07/2024,Y,0,2024-01-12,2024-12-07
2976,2024-01-11,,N,0,2024-01-11,
2977,2024-01-14,,Y,0,2024-01-14,
2978,2024-01-22,,Y,0,2024-01-22,
2979,2024-01-28,,N,99,2024-01-28,
2980,,09/22/2025,N,29,,2025-09-22
2981,2024-01-16,,Y,0,2024-01-16,
2982,2024-01-05,,Y,59,2024-01-05,
2983,2024-01-02,2024-10-28,Y,0,2024-01-02,2024-10-28
2984,,12/21/2025,Y,0,,2025-12-21
2985,2024-01-14,12/09/2024,Y,79,2024-01-14,2024-12-09
2986,2024-01-17,01/06/2026,N,0,2024-01-17,2026-01-06
2987,2024-01-09,,Y,39,2024-01-09,
2988,2024-01-01,2025-12-21,N,39,2024-01-01,2025-12-21
2989,2024-01-14,,N,29,2024-01-14,
2990,2024-01-14,2025-03-09,N,0,2024-01-14,2025-03-09
2991,2024-01-16,10/07/2025,Y,59,2024-01-16,2025-10-07
2992,2024-01-04,07/27/2025,N,0,2024-01-04,2025-07-27
2993,2024-01-25,2024-04-24,Y,0,2024-01-25,2024-04-24
2994,,2024-12-26,Y,0,,2024-12-26
2995,2024-01-25,04/19/2025,N,29,2024-01-25,2025-04-19
2996,2024-01-14,2024-08-11,N,0,2024-01-14,2024-08-11
2997,2024-01-16,11/06/2025,Y,29,2024-01-16,2025-11-06
2998,2024-01-14,07/07/2025,Y,0,2024-01-14,2025-07-07
2999,2024-01-18,2024-11-13,N,0,2024-01-18,2024-11-13
3000,2024-01-31,2026-01-20,N,29,2024-01-31,2026-01-20
3001,2024-01-30,02/23/2025,Y,79,2024-01-30,2025-02-23
3002,2024-01-18,2025-09-09,Y,59,2024-01-18,2025-09-09
3003,2024-01-01,2024-03-31,N,0,2024-01-01,2024-03-31
3004,2024-01-10,2024-11-05,Y,149,2024-01-10,2024-11-05
3005,2024-01-21,2024-05-20,Y,149,2024-01-21,2024-05-20
3006,2024-01-01,07/24/2025,N,99,2024-01-01,2025-07-24
3007,2024-01-19,,Y,0,2024-01-19,
3008,2024-01-29,2025-04-23,N,0,2024-01-29,2025-04-23
3009,2024-01-28,2024-09-24,Y,0,2024-01-28,2024-09-24
3010,2024-01-27,2025-04-21,N,49,2024-01-27,2025-04-21
3011,2024-01-20,,N,99,2024-01-20,
3012,2024-01-08,04/07/2024,Y,79,2024-01-08,2024-04-07
3013,2024-01-04,,Y,0,2024-01-04,
3014,2024-01-24,2025-07-17,N,39,2024-01-24,2025-07-17
3015,2024-01-16,2024-08-13,N,0,2024-01-16,2024-08-13
3017,2024-01-30,06/23/2025,Y,59,2024-01-30,2025-06-23
3018,2024-01-13,05/12/2024,Y,149,2024-01-13,2024-05-12
3019,2024-01-01,,N,0,2024-01-01,
3020,2024-01-30,2024-07-28,N,49,2024-01-30,2024-07-28
3021,2024-01-05,08/27/2025,Y,0,2024-01-05,2025-08-27
3022,2024-01-06,,N,39,2024-01-06,
3023,2024-01-08,,N,0,2024-01-08,
3024,2024-01-04,,Y,0,2024-01-04,
3025,2024-01-09,11/29/2025,N,59,2024-01-09,2025-11-29
3026,2024-01-11,04/10/2024,Y,79,2024-01-11,2024-04-10
3027,,,N,0,,
3028,2024-01-29,07/27/2024,N,0,2024-01-29,2024-07-27
3029,2024-01-29,,N,0,2024-01-29,
3030,2024-01-07,04/06/2024,Y,0,2024-01-07,2024-04-06
3031,2024-01-05,,N,0,2024-01-05,
3032,2024-01-24,12/19/2024,Y,99,2024-01-24,2024-12-19
3033,2024-01-15,2024-04-14,N,0,2024-01-15,2024-04-14
3034,2024-01-30,11/20/2025,Y,49,2024-01-30,2025-11-20
3035,2024-01-31,01/20/2026,N,59,2024-01-31,2026-01-20
3036,2024-01-09,2025-08-01,Y,99,2024-01-09,2025-08-01
3037,2024-01-10,03/05/2025,Y,0,2024-01-10,2025-03-05
3038,2024-01-12,,Y,0,2024-01-12,
3039,2024-01-02,,Y,149,2024-01-02,
3040,2024-01-22,2024-04-21,Y,0,2024-01-22,2024-04-21
3041,2024-01-29,10/20/2025,Y,0,2024-01-29,2025-10-20
3042,2024-01-29,2024-10-25,N,0,2024-01-29,2024-10-25
3043,2024-01-19,2024-07-17,Y,59,2024-01-19,2024-07-17
3044,2024-01-19,2024-07-17,N,29,2024-01-19,2024-07-17
3045,2024-01-21,2024-05-20,Y,29,2024-01-21,2024-05-20
3046,2024-01-07,2025-05-01,N,79,2024-01-07,2025-05-01
3047,2024-01-01,2025-01-25,N,0,2024-01-01,2025-01-25
3048,2024-01-31,,Y,79,2024-01-31,
3049,,2024-05-30,Y,0,,2024-05-30
3050,2024-01-05,,Y,59,2024-01-05,
3051,2024-01-25,,Y,0,2024-01-25,
3052,2024-01-11,,Y,39,2024-01-11,
3053,2024-01-09,08/06/2024,N,0,2024-01-09,2024-08-06
3054,2024-01-29,2025-09-20,N,0,2024-01-29,2025-09-20
3055,2024-01-28,2024-08-25,Y,0,2024-01-28,2024-08-25
3056,2024-01-08,2024-09-04,Y,59,2024-01-08,2024-09-04
3057,2024-01-31,10/27/2024,N,99,2024-01-31,2024-10-27
3058,2024-01-01,2024-07-29,N,0,2024-01-01,2024-07-29
3059,2024-01-20,,Y,49,2024-01-20,
3061,,,Y,29,,
3062,,2025-05-25,Y,29,,2025-05-25
3063,2024-01-26,,N,39,2024-01-26,
3064,2024-01-21,,N,49,2024-01-21,
3065,2024-01-12,05/06/2025,Y,0,2024-01-12,2025-05-06
3066,2024-01-16,,Y,149,2024-01-16,
3067,2024-01-13,07/06/2025,N,0,2024-01-13,2025-07-06
3068,2024-01-03,2025-08-25,Y,59,2024-01-03,2025-08-25
3069,2024-01-31,01/20/2026,Y,0,2024-01-31,2026-01-20
3070,2024-01-16,11/06/2025,Y,0,2024-01-16,2025-11-06
3071,2024-01-15,02/08/2025,N,49,2024-01-15,2025-02-08
3072,2024-01-30,,Y,0,2024-01-30,
3073,2024-01-17,,Y,59,2024-01-17,
3074,2024-01-14,05/13/2024,Y,99,2024-01-14,2024-05-13
3075,2024-01-22,2024-09-18,Y,0,2024-01-22,2024-09-18
3076,2024-01-22,2025-10-13,Y,29,2024-01-22,2025-10-13
3077,,07/29/2024,Y,0,,2024-07-29
3078,2024-01-03,05/02/2024,Y,0,2024-01-03,2024-05-02
3079,2024-01-14,,Y,0,2024-01-14,
3080,2024-01-31,07/24/2025,Y,0,2024-01-31,2025-07-24
3081,2024-01-31,,N,0,2024-01-31,
3082,2024-01-14,2025-02-07,N,59,2024-01-14,2025-02-07
3083,2024-01-20,2024-11-15,Y,79,2024-01-20,2024-11-15
3084,2024-01-21,,N,79,2024-01-21,
3085,2024-01-20,2025-08-12,N,99,2024-01-20,2025-08-12
3086,2024-01-27,08/19/2025,Y,29,2024-01-27,2025-08-19
3087,2024-01-12,2025-12-02,N,149,2024-01-12,2025-12-02
3088,2024-01-14,,Y,39,2024-01-14,
3089,2024-01-28,,Y,0,2024-01-28,
3090,2024-01-21,,Y,0,2024-01-21,
3091,2024-01-07,,N,0,2024-01-07,
3092,2024-01-05,08/02/2024,N,99,2024-01-05,2024-08-02
3093,2024-01-09,,Y,0,2024-01-09,
3094,2024-01-13,2024-08-10,N,0,2024-01-13,2024-08-10
3095,2024-01-21,,N,39,2024-01-21,
3096,2024-01-13,02/06/2025,N,0,2024-01-13,2025-02-06
3097,2024-01-24,,Y,0,2024-01-24,
3098,2024-01-01,2024-07-29,Y,59,2024-01-01,2024-07-29
3099,2024-01-02,02/25/2025,Y,99,2024-01-02,2025-02-25
3100,2024-01-04,2024-12-29,Y,79,2024-01-04,2024-12-29
3101,2024-01-29,01/23/2025,Y,0,2024-01-29,2025-01-23
3102,2024-01-14,,Y,29,2024-01-14,
3103,2024-01-16,,N,0,2024-01-16,
3104,2024-01-08,2025-04-02,Y,99,2024-01-08,2025-04-02
3105,2024-01-05,11/30/2024,Y,149,2024-01-05,2024-11-30
3106,2024-01-02,07/25/2025,N,59,2024-01-02,2025-07-25
3107,2024-01-31,02/24/2025,N,0,2024-01-31,2025-02-24
3108,2024-01-06,06/04/2024,N,0,2024-01-06,2024-06-04
3109,2024-01-26,01/15/2026,N,0,2024-01-26,2026-01-15
3110,2024-01-23,2024-06-21,Y,0,2024-01-23,2024-06-21
3111,2024-01-30,,Y,0,2024-01-30,
3112,2024-01-04,,Y,29,2024-01-04,
3113,2024-01-21,2024-06-19,N,29,2024-01-21,2024-06-19
3114,2024-01-27,2024-10-23,N,29,2024-01-27,2024-10-23
3115,2024-01-01,,N,99,2024-01-01,
3116,2024-01-24,01/18/2025,Y,0,2024-01-24,2025-01-18
3117,,03/26/2025,N,0,,2025-03-26
3118,2024-01-06,,N,0,2024-01-06,
3119,2024-01-23,,N,0,2024-01-23,
3120,2024-01-11,08/08/2024,N,79,2024-01-11,2024-08-08
3121,2024-01-21,,N,0,2024-01-21,
3122,2024-01-28,11/18/2025,N,49,2024-01-28,2025-11-18
3123,2024-01-17,2024-10-13,N,99,2024-01-17,2024-10-13
3124,2024-01-18,08/15/2024,N,0,2024-01-18,2024-08-15
3125,2024-01-26,02/19/2025,N,99,2024-01-26,2025-02-19
3126,2024-01-19,2024-08-16,N,0,2024-01-19,2024-08-16
3127,2024-01-28,2024-07-26,Y,149,2024-01-28,2024-07-26
3128,2024-01-23,2024-12-18,Y,0,2024-01-23,2024-12-18
3129,2024-01-12,,N,79,2024-01-12,
3130,2024-01-20,12/15/2024,Y,39,2024-01-20,2024-12-15
3131,2024-01-26,2024-06-24,N,59,2024-01-26,2024-06-24
3132,2024-01-30,10/26/2024,N,49,2024-01-30,2024-10-26
3133,2024-01-31,2024-12-26,Y,0,2024-01-31,2024-12-26
3134,2024-01-20,,N,79,2024-01-20,
3135,2024-01-22,2024-12-17,N,59,2024-01-22,2024-12-17
3136,,2024-04-30,N,0,,2024-04-30
3137,2024-01-08,2025-02-01,Y,59,2024-01-08,2025-02-01
3138,2024-01-05,2025-10-26,N,49,2024-01-05,2025-10-26
3139,2024-01-28,2024-11-23,N,0,2024-01-28,2024-11-23
3140,2024-01-04,,N,29,2024-01-04,
3141,2024-01-29,,N,99,2024-01-29,
3142,2024-01-28,07/21/2025,N,79,2024-01-28,2025-07-21
3143,2024-01-05,,Y,0,2024-01-05,
3144,2024-01-25,2024-05-24,N,39,2024-01-25,2024-05-24
3145,2024-01-18,2025-05-12,N,0,2024-01-18,2025-05-12
3146,2024-01-16,08/08/2025,N,59,2024-01-16,2025-08-08
3147,2024-01-17,2024-06-15,Y,39,2024-01-17,2024-06-15
3148,2024-01-22,06/20/2024,Y,0,2024-01-22,2024-06-20
3149,2024-01-17,04/11/2025,Y,59,2024-01-17,2025-04-11
3150,2024-01-26,,Y,99,2024-01-26,
3151,2024-01-25,2026-01-14,N,39,2024-01-25,2026-01-14
3152,2024-01-09,,Y,0,2024-01-09,
3153,2024-01-03,08/30/2024,N,0,2024-01-03,2024-08-30
3154,2024-01-03,03/28/2025,N,149,2024-01-03,2025-03-28
3155,2024-01-02,,Y,59,2024-01-02,
3156,2024-01-22,2024-06-20,Y,0,2024-01-22,2024-06-20
3157,2024-01-06,10/02/2024,Y,0,2024-01-06,2024-10-02
3158,2024-01-12,01/06/2025,N,29,2024-01-12,2025-01-06
3159,2024-01-25,07/18/2025,N,99,2024-01-25,2025-07-18
3160,2024-01-14,,N,0,2024-01-14,
3161,2024-01-05,2024-06-03,N,49,2024-01-05,2024-06-03
3162,,10/27/2024,Y,0,,2024-10-27
3163,2024-01-16,04/10/2025,Y,0,2024-01-16,2025-04-10
3164,2024-01-27,2024-04-26,N,0,2024-01-27,2024-04-26
3165,2024-01-03,2024-11-28,Y,0,2024-01-03,2024-11-28
3166,2024-01-03,05/27/2025,Y,0,2024-01-03,2025-05-27
3167,2024-01-25,,Y,0,2024-01-25,
3168,2024-01-21,11/11/2025,N,59,2024-01-21,2025-11-11
3169,2024-01-16,2025-06-09,N,99,2024-01-16,2025-06-09
3170,2024-01-29,,N,0,2024-01-29,
3171,2024-01-18,2025-06-11,Y,59,2024-01-18,2025-06-11
3172,2024-01-12,2025-09-03,N,99,2024-01-12,2025-09-03
3173,2024-01-20,2025-06-13,N,0,2024-01-20,2025-06-13
3174,,07/24/2025,Y,0,,2025-07-24
3175,2024-01-19,08/11/2025,N,0,2024-01-19,2025-08-11
3176,2024-01-14,,N,59,2024-01-14,
3177,2024-01-12,,Y,99,2024-01-12,
3178,2024-01-18,,N,0,2024-01-18,
3179,2024-01-05,06/03/2024,Y,0,2024-01-05,2024-06-03
3180,2024-01-24,2024-09-20,N,0,2024-01-24,2024-09-20
3181,2024-01-22,2025-08-14,Y,0,2024-01-22,2025-08-14
3182,2024-01-03,,N,29,2024-01-03,
3183,,,Y,0,,
3184,2024-01-10,10/31/2025,Y,29,2024-01-10,2025-10-31
3185,2024-01-13,2025-08-05,Y,0,2024-01-13,2025-08-05
3186,2024-01-07,08/04/2024,N,0,2024-01-07,2024-08-04
3187,2024-01-28,2024-12-23,Y,0,2024-01-28,2024-12-23
3188,,2024-12-26,N,0,,2024-12-26
3189,2024-01-12,2025-06-05,N,0,2024-01-12,2025-06-05
3190,2024-01-16,2024-09-12,N,0,2024-01-16,2024-09-12
3191,,,N,99,,
3192,2024-01-22,09/13/2025,Y,99,2024-01-22,2025-09-13
3193,2024-01-13,12/08/2024,Y,99,2024-01-13,2024-12-08
3194,2024-01-30,2025-12-20,N,0,2024-01-30,2025-12-20
3195,2024-01-10,03/05/2025,Y,0,2024-01-10,2025-03-05
3196,2024-01-22,2025-02-15,Y,99,2024-01-22,2025-02-15
3197,2024-01-04,2024-08-01,Y,59,2024-01-04,2024-08-01
3198,2024-01-02,05/01/2024,Y,0,2024-01-02,2024-05-01
3199,2024-01-29,2024-07-27,Y,39,2024-01-29,2024-07-27
3200,2024-01-03,09/24/2025,N,49,2024-01-03,2025-09-24
3201,2024-01-28,2024-11-23,N,99,2024-01-28,2024-11-23
3202,2024-01-11,2024-07-09,N,0,2024-01-11,2024-07-09
3203,2024-01-27,2025-10-18,N,0,2024-01-27,2025-10-18
3204,2024-01-18,04/17/2024,Y,59,2024-01-18,2024-04-17
3205,2024-01-03,2024-10-29,N,0,2024-01-03,2024-10-29
3206,2024-01-30,12/20/2025,N,0,2024-01-30,2025-12-20
3207,2024-01-04,09/30/2024,Y,79,2024-01-04,2024-09-30
3208,2024-01-11,,Y,0,2024-01-11,
3209,2024-01-10,03/05/2025,Y,0,2024-01-10,2025-03-05
3210,2024-01-26,,N,99,2024-01-26,
3211,2024-01-28,04/27/2024,N,39,2024-01-28,2024-04-27
3212,2024-01-30,,N,29,2024-01-30,
3213,2024-01-01,,N,59,2024-01-01,
3214,2024-01-07,07/05/2024,Y,99,2024-01-07,2024-07-05
3215,2024-01-27,,N,79,2024-01-27,
3216,2024-01-04,,Y,0,2024-01-04,
3217,2024-01-28,10/19/2025,N,39,2024-01-28,2025-10-19
3218,2024-01-12,,N,99,2024-01-12,
3219,2024-01-02,11/22/2025,N,59,2024-01-02,2025-11-22
3220,2024-01-31,2025-09-22,N,0,2024-01-31,2025-09-22
3221,2024-01-24,,N,49,2024-01-24,
3222,2024-01-01,,N,49,2024-01-01,
3223,2024-01-19,2024-04-18,N,0,2024-01-19,2024-04-18
3224,2024-01-27,05/26/2024,Y,29,2024-01-27,2024-05-26
3225,2024-01-10,09/01/2025,N,0,2024-01-10,2025-09-01
3226,2024-01-11,06/09/2024,N,39,2024-01-11,2024-06-09
3227,2024-01-05,,N,0,2024-01-05,
3228,2024-01-21,2024-10-17,Y,99,2024-01-21,2024-10-17
3229,2024-01-08,2024-11-03,N,39,2024-01-08,2024-11-03
3230,2024-01-22,,Y,0,2024-01-22,
3231,2024-01-20,,N,59,2024-01-20,
3232,2024-01-30,,Y,0,2024-01-30,
3233,2024-01-22,,N,0,2024-01-22,
3234,2024-01-17,,Y,0,2024-01-17,
3235,2024-01-14,,Y,39,2024-01-14,
3236,2024-01-30,,Y,29,2024-01-30,
3237,2024-01-15,,N,99,2024-01-15,
3238,2024-01-29,2026-01-18,N,149,2024-01-29,2026-01-18
3239,2024-01-18,,N,59,2024-01-18,
3240,2024-01-27,,N,0,2024-01-27,
3241,2024-01-10,05/09/2024,Y,59,2024-01-10,2024-05-09
3242,2024-01-16,2025-05-10,N,149,2024-01-16,2025-05-10
3243,,,N,49,,
3244,2024-01-09,11/04/2024,Y,0,2024-01-09,2024-11-04
3245,2024-01-25,10/16/2025,Y,29,2024-01-25,2025-10-16
3246,,2025-09-22,Y,149,,2025-09-22
3247,2024-01-13,,Y,0,2024-01-13,
3248,2024-01-15,2025-02-08,N,59,2024-01-15,2025-02-08
3249,2024-01-01,08/23/2025,N,39,2024-01-01,2025-08-23
3250,2024-01-01,12/26/2024,Y,0,2024-01-01,2024-12-26
3251,2024-01-05,,N,0,2024-01-05,
3252,2024-01-16,08/13/2024,Y,0,2024-01-16,2024-08-13
3253,2024-01-11,,Y,79,2024-01-11,
3254,2024-01-09,08/01/2025,N,0,2024-01-09,2025-08-01
3255,2024-01-22,08/19/2024,N,0,2024-01-22,2024-08-19
3256,2024-01-13,,Y,59,2024-01-13,
3257,2024-01-24,,N,49,2024-01-24,
3258,2024-01-24,04/18/2025,Y,0,2024-01-24,2025-04-18
3259,2024-01-30,2025-10-21,Y,0,2024-01-30,2025-10-21
3260,2024-01-04,,Y,49,2024-01-04,
3261,2024-01-16,,N,39,2024-01-16,
3262,2024-01-26,,Y,0,2024-01-26,
3263,2024-01-17,,Y,99,2024-01-17,
3264,,2025-03-26,N,0,,2025-03-26
3265,2024-01-23,2025-01-17,Y,99,2024-01-23,2025-01-17
3266,2024-01-26,2025-06-19,N,59,2024-01-26,2025-06-19
3267,2024-01-16,,N,0,2024-01-16,
3268,2024-01-11,,N,0,2024-01-11,
3269,2024-01-23,,N,149,2024-01-23,
3270,2024-01-17,08/09/2025,Y,39,2024-01-17,2025-08-09
3271,,2024-10-27,Y,59,,2024-10-27
3272,2024-01-11,08/08/2024,N,59,2024-01-11,2024-08-08
3273,,,N,149,,
3274,2024-01-05,2025-03-30,Y,0,2024-01-05,2025-03-30
3275,2024-01-05,,N,0,2024-01-05,
3276,2024-01-19,,N,0,2024-01-19,
3277,2024-01-21,2024-11-16,N,0,2024-01-21,2024-11-16
3278,2024-01-28,01/22/2025,N,39,2024-01-28,2025-01-22
3279,2024-01-30,2025-01-24,Y,79,2024-01-30,2025-01-24
3280,,2025-07-24,N,0,,2025-07-24
3281,2024-01-12,10/03/2025,N,0,2024-01-12,2025-10-03
3282,2024-01-09,2025-01-03,Y,39,2024-01-09,2025-01-03
3283,2024-01-18,2025-06-11,N,99,2024-01-18,2025-06-11
3284,2024-01-10,2025-06-03,N,49,2024-01-10,2025-06-03
3285,2024-01-12,,Y,59,2024-01-12,
3286,,2024-05-30,N,0,,2024-05-30
3287,2024-01-24,,N,79,2024-01-24,
3288,2024-01-07,2025-11-27,N,0,2024-01-07,2025-11-27
3289,2024-01-06,04/05/2024,Y,0,2024-01-06,2024-04-05
3290,2024-01-05,,N,0,2024-01-05,
3291,2024-01-11,,Y,99,2024-01-11,
3292,2024-01-21,2024-12-16,N,0,2024-01-21,2024-12-16
3293,2024-01-05,2025-07-28,N,99,2024-01-05,2025-07-28
3294,2024-01-15,2026-01-04,Y,59,2024-01-15,2026-01-04
3295,2024-01-12,2025-10-03,Y,0,2024-01-12,2025-10-03
3296,2024-01-13,05/07/2025,Y,59,2024-01-13,2025-05-07
3297,2024-01-30,12/25/2024,N,79,2024-01-30,2024-12-25
3298,2024-01-31,,Y,0,2024-01-31,
3299,2024-01-20,08/12/2025,N,0,2024-01-20,2025-08-12
3300,2024-01-30,,N,0,2024-01-30,
3301,2024-01-26,08/18/2025,Y,0,2024-01-26,2025-08-18
3302,2024-01-28,,Y,99,2024-01-28,
3303,2024-01-26,,Y,0,2024-01-26,
3304,2024-01-31,,N,0,2024-01-31,
3305,2024-01-15,2025-04-09,N,0,2024-01-15,2025-04-09
3306,2024-01-12,10/03/2025,Y,0,2024-01-12,2025-10-03
3307,2024-01-15,2025-08-07,Y,0,2024-01-15,2025-08-07
3308,2024-01-06,2025-09-27,Y,0,2024-01-06,2025-09-27
3309,2024-01-15,09/11/2024,Y,149,2024-01-15,2024-09-11
3310,2024-01-12,04/06/2025,Y,0,2024-01-12,2025-04-06
3311,2024-01-11,2024-04-10,Y,99,2024-01-11,2024-04-10
3312,2024-01-16,,N,0,2024-01-16,
3313,2024-01-07,,Y,39,2024-01-07,
3314,2024-01-25,08/22/2024,Y,99,2024-01-25,2024-08-22
3315,2024-01-03,,Y,0,2024-01-03,
3316,2024-01-08,,N,29,2024-01-08,
3317,2024-01-16,2025-01-10,Y,0,2024-01-16,2025-01-10
3318,2024-01-27,2025-07-20,Y,59,2024-01-27,2025-07-20
3319,2024-01-28,,N,0,2024-01-28,
3320,2024-01-27,2024-09-23,Y,49,2024-01-27,2024-09-23
3321,2024-01-01,,Y,79,2024-01-01,
3322,2024-01-04,,N,0,2024-01-04,
3323,2024-01-25,,Y,149,2024-01-25,
3324,,11/21/2025,N,0,,2025-11-21
3325,2024-01-23,02/16/2025,Y,99,2024-01-23,2025-02-16
3326,2024-01-15,11/05/2025,N,59,2024-01-15,2025-11-05
3327,2024-01-27,06/25/2024,N,0,2024-01-27,2024-06-25
3328,2024-01-16,02/09/2025,N,29,2024-01-16,2025-02-09
3329,2024-01-24,,N,79,2024-01-24,
3330,2024-01-22,2025-12-12,N,0,2024-01-22,2025-12-12
3331,2024-01-12,03/07/2025,N,0,2024-01-12,2025-03-07
3332,,,Y,29,,
3333,2024-01-13,2025-10-04,Y,0,2024-01-13,2025-10-04
3334,2024-01-29,06/22/2025,Y,49,2024-01-29,2025-06-22
3335,2024-01-04,2025-01-28,Y,49,2024-01-04,2025-01-28
3336,2024-01-25,02/18/2025,Y,39,2024-01-25,2025-02-18
3337,2024-01-01,2024-04-30,N,0,2024-01-01,2024-04-30
3338,2024-01-03,,Y,149,2024-01-03,
3339,2024-01-27,2025-03-22,Y,59,2024-01-27,2025-03-22
3340,2024-01-13,,Y,149,2024-01-13,
3341,2024-01-09,,Y,59,2024-01-09,
3342,,08/23/2025,Y,0,,2025-08-23
3343,2024-01-14,2024-11-09,N,39,2024-01-14,2024-11-09
3344,2024-01-23,2025-11-13,Y,49,2024-01-23,2025-11-13
3345,2024-01-02,2025-01-26,Y,79,2024-01-02,2025-01-26
3346,2024-01-17,03/12/2025,N,39,2024-01-17,2025-03-12
3347,2024-01-17,,N,99,2024-01-17,
3348,2024-01-29,,N,0,2024-01-29,
3349,2024-01-06,2024-04-05,Y,0,2024-01-06,2024-04-05
3350,2024-01-09,,Y,0,2024-01-09,
3351,2024-01-21,05/20/2024,N,0,2024-01-21,2024-05-20
3352,2024-01-06,,N,59,2024-01-06,
3353,2024-01-14,2025-01-08,N,0,2024-01-14,2025-01-08
3354,2024-01-27,,Y,149,2024-01-27,
3355,2024-01-10,,Y,0,2024-01-10,
